FQDNS,Status Code,Last Modified,Status,Redirect URL,Title 1,Meta Description 1 ,H2-1,H2-2,Meta Refresh 1,H1-2
https://srtz.co/,200,,OK,,SRTZ - SHORT URL,SRTZ URL Shortener allows you to easily create short URLs for multiple purposes.,Reach & increase sales. Perfect for sales & marketing,Target interested users. Powerful tools that work,,
https://starturl.com/,200,"Sat, 05 Nov 2016 17:55:52 GMT",OK,,Domain Default page,,,,,
https://suo.im/,200,,OK,,____________-suo.im___,"__(Suo.im)___________,_______,__API__,________,________,___,____,___,___!________!_",,,,
https://sux.cz/,200,,OK,,Zkrácení url — Sux.cz,Zkrácení dlouh_ch adres a odkaz_,Vlo_it novou url,,,
https://t.co/,200,,OK,,t.co / Twitter,,,,,
https://flyt.it,200,"Wed, 13 Jun 2018 06:47:31 GMT",OK,https://take.flyt.it/,flyt | URL Shortener that allows you to track sales and manage your links,Manage and help improve your online urls with our powerful link shortener. Quickly shorten your urls and track sales with flyt.,,,,
https://thinfi.com/,200,,OK,,thinfi.com | Password protect a short URL,Create a short URL with password protection,,,,
https://tighturl.com/,200,,OK,,TightURL,,,,,
https://tiny.cc/,200,,OK,,Tiny URL | Free Short URL Redirects with Tinycc,"Changes a big URL into tiny URL. With link editing, detailed click statistics, QR Codes and Custom Domains.",Register before you shorten!,New Here?,,
https://tiny.ie/,200,,OK,,Tiny.ie URL Shortener,Give any URL the Tiny.ie shortening magic! Unleash the power of real-time analytics to find out everything you want to know about your audience.,How it works,Take Full Control of your Shortened Links,,
https://tiny.lt/,200,"Tue, 11 Sep 2018 20:46:31 GMT",OK,,Neegzistuoja - Serveriai.lt,,,,,
https://tiny.ms/,200,"Thu, 26 Oct 2017 18:51:59 GMT",OK,,,,,,,
https://tiny.pl/,200,,OK,,Tiny.pl - Skracanie linków. Zamie_ d_ugi adres na krótki i _atwy!,Darmowe skracanie adres__w URL.,,,,
https://tinyurl.com/,200,,OK,,TinyURL.com - shorten that long URL into a tiny URL,,Welcome to TinyURL!™,An example,,
https://tinyurl.hu/,200,,OK,,tinyurl.hu - linkrövidítés,"URL rövidítés, linkrövidítés",,,,
https://tldr.sk/,200,,OK,,TLDR link shortener,Shorten your URL,Simplify long and boring URLs,,,
https://tldrify.com/,200,,OK,,Create a short link to any text on the Internet | TLDRify,"With this free tool you can create short URL to selected text on a Webpage, and share it instantly with your friends",,,,See it in action:
https://tny.im/,200,,OK,,"tny.im - Shorten URLs, images, text and email, Bitcoin, Dogecoin and Litecoin addresses","tny.im URL, image, text and email, Bitcoin, Dogecoin and Litecoin address shortener. Lots of features like click statistics, URL preview, link editing and public API.",Features,Shorten URLs and more,,"Shorten A URL, email, Bitcoin or Litecoin address"
https://to.ly/,200,,OK,,Shrink your URL with to.ly,,,,,
https://tr.im/,200,"Fri, 12 Oct 2018 09:49:43 GMT",OK,http://tr.im//?gtnjs=1,tr.im -&nbspresponsive web design Resources and Information.,"tr.im is your first and best source for all of the information you’re looking for. From general topics to more of what you would expect to find here, tr.im has it all. We hope you find what you are searching for!",,,0; url=http://tr.im//?gtnjs=1,
https://trakqr.com/,200,,OK,,Trackable Dynamic QR Codes - TrakQR,"TrakQR is an exciting new service that allows you to create, manage, and track your own dynamic QR codes.",QR Codes - Made Easy,Manage Multiple QR Campaigns,,What Is TrakQR?
https://tri.ps/,200,,OK,,Tri.ps | The URL Shortener for the Travel Industry,Tri.ps | The URL Shortener for the Travel Industry,Powerful Dashboard One dashboard to manage everything.,Complete Analytics Track each and every user who clicks a link.,,
https://twet.fr/,200,,OK,,Twet,Votre dose quotidienne d'informations,Analytics complète Suivre chaque utilisateur qui clique sur un lien.,Tableau de bord puissant Un tableau de bord pour gérer tout.,,
https://twiturl.de/,200,,OK,,"Andrea Husak - Sprecherin für TV, Radio, Film und New Media","Bekannte Stimme aus TV & Radio, lebendig und glaubwürdig. Profi-Sprecherin für Imagefilm, Dokumentation, E-Learning, Synchron, Station Voice, Audioguide und Werbung.","Profisprecherin für TV, Radio und Internet: Andrea Husak",Native German Voiceover Artist Andrea Husak,,
https://u.nu/,200,,OK,,U.NU - URL shortener,,The bookmarklet,,,
https://u.to/,200,,OK,,u.to - URL shortener,Shortening of long links. Complete statistics of clicks. Search Engine Friendly URLs.,,,,
https://uby.es/,200,"Fri, 12 Oct 2018 09:48:56 GMT",OK,http://uby.es//?gtnjs=1,uby.es -&nbspThis website is for sale! -&nbspuby Resources and Information.,"This website is for sale! uby.es is your first and best source for all of the information you’re looking for. From general topics to more of what you would expect to find here, uby.es has it all. We hope you find what you are searching for!",,,0; url=http://uby.es//?gtnjs=1,
https://ug.cz/,200,"Wed, 01 Feb 2012 14:53:23 GMT",OK,,,,,,,
https://uqr.me/,200,,OK,,"Dynamic QR code generator free online, track stats and more","Free QR code generator and dynamic QR code online creator. Create dynamic QR codes vector with logo. What is QR code, QR code uses examples, vCard and more.",The QR code generator built to optimize your QR code campaigns,Create and Manage QR codes easily,,"Create, Manage and Track Dynamic QR Codes"
https://ur1.ca/,200,,,https://ur1.ca/login.action?os_destination=%2Findex.action&permissionViolation=true,Log In - Oasis - Blended Perspectives Confluence,,Log in,,,
https://url4.eu/,200,,OK,,Blog collaboratif d'actualités,Une sélection des meilleures actualités glanées sur le web,Perte de cheveux chronique : pour quelle perruque opter ?,Perruque : contactez un professionnel qualifié pour un choix avisé,,
https://urlao.com/,200,"Sat, 01 Nov 2014 04:18:40 GMT",OK,,Site not found · DreamHost,The owner of this domain has not yet uploaded their website.,,,,
https://urlcut.com/,200,,OK,,"URLcut - cut down URLs WITH NO ADS - shorten their length so you can send them over IM, email, etc... free and no ads",,,,,
https://urlin.it/,200,,200,,Make your URL shorter - URL abbreviations - URLin.it,Make your URL shorter and take it easy with the URL abbreviation,Paste here your long URL,Service is disabled. Site and domain are for sale. Contact us if interested,,
https://urlshortbot.com/,200,,OK,,URL Short Bot,,Enter a new URL to shorten,,,
https://urlx.org/,200,,OK,,Youth Leadership Institute URLX,,Youth Leadership Institute URLX,,,Giving today's youth the tools to build a better tomorrow.
https://urlz.fr/,200,,OK,,Réducteur de lien / Minimiseur d'URL [Raccourcir un lien],"Service gratuit de redirection d'URL. Cacher une URL. Transforme une URL longue en beaucoup plus courte pour les partager plus facilement (Facebook, Twitter...)",,,,
https://urlzen.com/,200,"Fri, 12 Oct 2018 09:48:28 GMT",OK,http://urlzen.com//?gtnjs=1,urlzen.com -&nbspThis website is for sale! -  Resources and Information.,"This website is for sale! urlzen.com is your first and best source for all of the information you’re looking for. From general topics to more of what you would expect to find here, urlzen.com has it all. We hope you find what you are searching for!",,,0; url=http://urlzen.com//?gtnjs=1,
https://v.gd/,200,,OK,,v.gd - The ethical URL shortener,The ethical URL shortener with no registration required. Our features include custom shortened URLs and detailed statistics.,,,,
https://vaza.me/,200,,OK,,Download Premium Software Free | vaza.me,,DOWNLOAD ADOBE PHOTOSHOP CC / CS8 + Crack 2017,Download Gratis Pro Evolution Soccer 2017 Full Version,,
https://vsll.eu/,200,,OK,http://jqkkq.localmeets.club/c/da57dc555e50572d?s1=15966&s2=56630&j1=1&j3=1,Knulla uppland,,,,1; URL='http://jqkkq.localmeets.club/c/da57dc555e50572d?s1=15966&s2=56630&j1=1&j3=1',
https://vt802.us/,200,"Sat, 01 Nov 2014 04:18:40 GMT",OK,,Site not found · DreamHost,The owner of this domain has not yet uploaded their website.,,,,
https://vzt.me/,200,,OK,,,,,,,
https://w1p.fr/,200,,OK,,Raccourcir une URL,,Qr CARDCarte de visite électronique et supersonique ( © Zlad ),OuiTransfertEnvoie de très très gros fichier à des amis,,
https://waa.ai/,200,,OK,,Akari Link Shortener,Akari will reduce the presence of your URL - A link shortener that plays on that fact that Akari has no presence.,,,,
https://wb1.eu/,200,"Fri, 12 Oct 2018 09:49:03 GMT",OK,http://wb1.eu//?gtnjs=1,wb1.eu -&nbspThis website is for sale! -&nbspwb1 Resources and Information.,"This website is for sale! wb1.eu is your first and best source for all of the information you’re looking for. From general topics to more of what you would expect to find here, wb1.eu has it all. We hope you find what you are searching for!",,,0; url=http://wb1.eu//?gtnjs=1,
https://wb2.biz/,200,,OK,,________URL-__________URL-,_________URL__________________URL_______,,,,
https://web.utm.io/,200,,OK,,UTM.io - UTM builder & Google Analytics URL builder,"Our UTM tool makes it easy and fast to set up tracking on every link, leaving you free to dive into the data to learn how you can maximize the effectiveness of your email and social media campaigns.",Unlimited Team Members,Free Chrome Extension,,
https://webwecan.net/,200,,OK,,Index of /,,,,,
https://wntdco.mx/,200,"Thu, 12 Jul 2018 21:40:59 GMT",OK,,Coming Soon,,,,,
https://wpu.ir/,200,,OK,,WPU.IR - Free URL Shortener Service,,Make your links for easy use,,,
https://wq.lt/,200,,OK,,wq.lt — A dead-simple URL shortener,A dead-simple URL shortener with an easily accessible public API,,,,
https://wu.cz/,200,,OK,,IC2 - Internet Centrum,,Webhosting Internet Centrum,V_hody webhostingu IC,,
https://ww7.fr/,200,,OK,,"Réduction d'url pour Twitter, Facebook, YouTube, liens d'affiliations - Réduire un lien","Service de réduction et de redirection d'url pour Twitter, Facebook, Youtube, liens d'affiliations... Statistiques clics. Obtenez une url courte unique redirigeant vers votre page.",Réduire une url ?,,,
https://a2a.me/,200,"Thu, 28 Sep 2017 21:26:45 GMT",OK,,,,,,,
https://cjb.net/,200,"Mon, 01 Oct 2018 18:13:15 GMT",OK,,CJB,,Protect Your Privacy With A VPN Tunnel,,,
https://cyonix.to/,200,,OK,,cYONiX.tO - uNDERGROUND tOPLiST,"cYONiX.tO ist die größte Topliste für den Underground! Finde die neuesten und besten Appz, Gamez, Moviez, XXX, MP3z und Streamz!",1,2,,
https://dy.fi/,200,"Fri, 12 Oct 2018 09:51:06 GMT",OK,,[dy.fi],dy.fi - lyhyimmät ilmaiset ja mainoksettomat dynaamiset domain-nimet kotisivuillesi tai palvelimellesi,,,,
https://hover.com/,200,,OK,,Domain Names | Buy Domains & Email At Hover.com,Find the perfect domain name for your idea at Hover. All domains come with industry-leading customer support and free WHOIS privacy. Name your passion today!,Hundreds of extensions,Get you@yourdomain email,,Use your domain with your favorite service.
https://kfd.pl/,200,,OK,,"Forum KFD.pl - Dieta, Zdrowie, Sport, Trening, Doping, Kulturystyka i Fitness","Forum KFD.pl - Pomoc w dzia_ach - Dieta, Suplementacja, Zdrowie, Trening, Doping i wiele innych",,,,
https://kissa.be/,200,,OK,,KISSA.BE - URL SHORTENER,KISSA.BE FREE URL SHORTENER SCRIPT,,,,
https://l9.fr/,200,,OK,,L9,,,,,
https://libero.it/,200,"Fri, 12 Oct 2018 09:51:10 GMT",OK,,"Libero - Mail, Ricerca e tanto altro","Libero.it - Mail, Community, News, il motore di ricerca e molti altri servizi. Scopri il grande portale italiano.",Servizi per privati e aziende,Top Video,,
https://mdl29.net/,200,"Mon, 18 Sep 2017 11:26:00 GMT",OK,,Maison du Libre,,Maison du Libre,Promouvoir le libre sous toutes ses formes,,
https://net46.net/,200,,OK,,What is CMS? – Content Management System,,What is a CMS & should you ever use it to create your website,What is a CMS?,,
https://po.st/,200,,OK,,RhythmOne,"Po.st is the most advanced social sharing platform, providing publishers and brands with proprietary sharing tools to active social data, uncover audience insights, inform content strategy and enhance paid media performance.",The Most Advanced Social Sharing Platform,Put Social Data to Work,,
https://ptm.ro/,200,,OK,,Din PTM în .ro • ...de la începutul mileniului,...de la începutul mileniului,Review HTC U12+,"Ce po_i vedea în Bucure_ti, pe 6-7 octombrie",,
https://sharein.com/,200,,OK,,"ShareIn | Bond, Equity & P2P Investment White Label Crowdfunding Software, Regulatory and Appointed Representative Services","Experts in white label crowdfunding software and regulatory compliance. Bond, Equity, P2P, Property and investment white label crowdfunding platform software. Appointed representative for crowdfunding.","Connect with your network, get deals done.",Why work with us?,,
https://xua.me/,200,,OK,,XUA – Verschiedene Druckbare Vorlagen,,Kündigung Wg Zimmer Vorlage,Kündigungsschreiben Vorlage Verein,,
https://yagoa.fr/,200,,OK,,Yagoa – Zen sur le Web,,Articles,Articles récents,,
